name,score,release_date,region,platform,genres,themes,publishers
chocobo racing,4.4,1999,North America,PlayStation,arcade,,square enix
chocobo racing,4.4,1999,Europe,PlayStation,arcade,,square enix
dynasty warriors 4: empires,7.6,2004,North America,PlayStation 2,action,,
dynasty warriors 4: empires,7.6,2004,Europe,PlayStation 2,action,,
the polar express,3.1,2004,North America,PC,adventure,fantasy,thq
the polar express,3.1,2004,Europe,PC,adventure,fantasy,thq
the polar express,3.1,2004,North America,PlayStation 2,adventure,fantasy,thq
the polar express,3.1,2004,Europe,PlayStation 2,adventure,fantasy,thq
the polar express,3.1,2004,North America,Game Boy Advance,adventure,fantasy,thq
the polar express,3.1,2004,Europe,Game Boy Advance,adventure,fantasy,thq
the polar express,3.1,2004,North America,GameCube,adventure,fantasy,thq
the polar express,3.1,2004,Europe,GameCube,adventure,fantasy,thq
the polar express,3.1,2004,Australia,PlayStation 2,adventure,fantasy,thq
ryl: path of the emperor,5.6,2005,North America,PC,role-playing,fantasy,
crash twinsanity,7.3,2004,Europe,PlayStation 2,platformer,,
crash twinsanity,7.3,2004,North America,PlayStation 2,platformer,,
crash twinsanity,7.3,2004,Australia,PlayStation 2,platformer,,
crash twinsanity,7.3,2004,North America,Xbox,platformer,,
crash twinsanity,7.3,2004,Europe,Xbox,platformer,,
crash twinsanity,7.3,2004,Australia,Xbox,platformer,,
the dukes of hazzard: return of the general lee,5.5,2004,North America,PlayStation 2,arcade,,ubisoft
the dukes of hazzard: return of the general lee,5.5,2004,Europe,PlayStation 2,arcade,,ubisoft
the dukes of hazzard: return of the general lee,5.5,2004,Europe,Xbox,arcade,,ubisoft
the dukes of hazzard: return of the general lee,5.5,2004,North America,Xbox,arcade,,ubisoft
death jr.,6.5,2005,North America,PSP,platformer,,konami
death jr.,6.5,2005,Europe,PSP,platformer,,konami
gtr fia racing,8.8,2005,North America,Xbox,simulation,,
heritage of kings: the settlers,6.4,2005,North America,PC,strategy,historic,ubisoft
pacific fighters,7.3,2004,North America,PC,simulation,military,ubisoft
pacific fighters,7.3,2004,Europe,PC,simulation,military,ubisoft
donkey konga 2,6.9,2005,North America,GameCube,music/rhythm,,nintendo
donkey konga 2,6.9,2005,Europe,GameCube,music/rhythm,,nintendo
chocobo's dungeon 2,6.1,1999,North America,PlayStation,role-playing,,square enix
chron x,8.0,1997,North America,PC,,,
chrono cross,10.0,2000,Japan,PlayStation,role-playing,,square enix
chrono cross,10.0,2000,North America,PlayStation,role-playing,,square enix
chronomaster,7.8,1996,North America,PC,adventure,,
chronomaster,7.8,1996,Europe,PC,adventure,,
"civil war generals 2: grant, lee, sherman",6.7,1997,North America,PC,strategy,,
"civil war generals 2: grant, lee, sherman",6.7,1997,Europe,PC,strategy,,
def jam: fight for ny,8.7,2004,Japan,Xbox,fighting,,electronic arts
def jam: fight for ny,8.7,2004,Europe,Xbox,fighting,,electronic arts
def jam: fight for ny,8.7,2004,North America,Xbox,fighting,,electronic arts
def jam: fight for ny,8.7,2004,Europe,PlayStation 2,fighting,,electronic arts
def jam: fight for ny,8.7,2004,North America,PlayStation 2,fighting,,electronic arts
def jam: fight for ny,8.7,2004,Japan,PlayStation 2,fighting,,electronic arts
def jam: fight for ny,8.7,2004,Europe,GameCube,fighting,,electronic arts
def jam: fight for ny,8.7,2004,North America,GameCube,fighting,,electronic arts
def jam: fight for ny,8.7,2004,Japan,GameCube,fighting,,electronic arts
close combat: first to fight,7.5,2005,Europe,Xbox,shooter,modern,
close combat: first to fight,7.5,2005,North America,Xbox,shooter,modern,
close combat: first to fight,7.5,2005,Europe,PC,shooter,modern,
close combat: first to fight,7.5,2005,North America,PC,shooter,modern,
close combat: first to fight,7.5,2005,North America,Macintosh,shooter,modern,
pacific storm,5.4,2006,Europe,PC,strategy,historic,
pacific storm,5.4,2006,North America,PC,strategy,historic,
pacific storm,5.4,2006,Australia,PC,strategy,historic,
chris sawyer's locomotion,6.8,2004,North America,PC,strategy,,
chris sawyer's locomotion,6.8,2004,Europe,PC,strategy,,
paper mario: the thousand-year door,9.2,2004,North America,GameCube,role-playing,,nintendo
paper mario: the thousand-year door,9.2,2004,Europe,GameCube,role-playing,,nintendo
paper mario: the thousand-year door,9.2,2004,Australia,GameCube,role-playing,,nintendo
mario party 6,6.9,2004,North America,GameCube,,,nintendo
mario party 6,6.9,2004,Japan,GameCube,,,nintendo
mario party 6,6.9,2004,Australia,GameCube,,,nintendo
fire emblem: path of radiance,8.6,2005,North America,GameCube,strategy,fantasy,nintendo
fire emblem: path of radiance,8.6,2005,Europe,GameCube,strategy,fantasy,nintendo
fire emblem: path of radiance,8.6,2005,Australia,GameCube,strategy,fantasy,nintendo
claw,7.7,1997,North America,PC,platformer,,
claw,7.7,1997,Europe,PC,platformer,,
claw,7.7,1997,Japan,PC,platformer,,
clayfighter 63 1/3,3.1,1997,North America,Nintendo 64,fighting,,
clayfighter 63 1/3,3.1,1997,Europe,Nintendo 64,fighting,,
time stalkers,5.2,1999,Europe,Dreamcast,role-playing,,sega
time stalkers,5.2,1999,North America,Dreamcast,role-playing,,sega
clock tower ii: the struggle within,3.9,1999,North America,PlayStation,adventure,horror,
close combat: battle of the bulge,8.2,1999,North America,PC,strategy,historic,
clue,4.8,1992,North America,PC,,,
clue,4.8,1992,North America,Super Nintendo,,,
clue,4.8,1992,North America,Genesis,,,
clue,4.8,1992,North America,Arcade Games,,,
clue,4.8,1992,North America,CD-I,,,
clue chronicles: fatal illusion,4.4,2000,North America,PC,adventure,,
clue: murder at boddy mansion,7.6,1998,North America,PC,,,
codename eagle,5.7,2000,North America,PC,shooter,,
college slam,6.2,1996,North America,Genesis,sports,,acclaim
college slam,6.2,1996,North America,PC,sports,,acclaim
college slam,6.2,1996,North America,Super Nintendo,sports,,acclaim
college slam,6.2,1996,North America,Saturn,sports,,acclaim
college slam,6.2,1996,North America,Game Boy,sports,,acclaim
colony wars,7.2,1997,Europe,PlayStation,simulation,sci-fi,
colony wars,7.2,1997,Japan,PlayStation,simulation,sci-fi,
colony wars,7.2,1997,North America,PlayStation,simulation,sci-fi,
colony wars: vengeance,7.6,1998,North America,PlayStation,simulation,sci-fi,
colony wars: vengeance,7.6,1998,Europe,PlayStation,simulation,sci-fi,
comanche 3,8.6,1997,North America,PC,simulation,,
comanche 3,8.6,1997,Europe,PC,simulation,,
combat chess,6.2,1997,North America,PC,,,
combat mission: beyond overlord,9.1,2000,North America,PC,strategy,,
combat mission: beyond overlord,9.1,2000,North America,Macintosh,strategy,,
command & conquer: red alert,7.6,1996,North America,PC,strategy,sci-fi,electronic arts
command & conquer: red alert,7.6,1996,Europe,PC,strategy,sci-fi,electronic arts
command & conquer: red alert,7.6,1996,Europe,PlayStation,strategy,sci-fi,electronic arts
command & conquer: red alert,7.6,1996,North America,PlayStation,strategy,sci-fi,electronic arts
command & conquer: red alert,7.6,1996,North America,BlackBerry,strategy,sci-fi,electronic arts
command & conquer: red alert,7.6,1996,North America,iOS (iPhone/iPad),strategy,sci-fi,electronic arts
command & conquer: red alert,7.6,1996,South America,PC,strategy,sci-fi,electronic arts
command & conquer: red alert,7.6,1996,North America,Game.com,strategy,sci-fi,electronic arts
command & conquer: sole survivor,6.3,1997,North America,PC,strategy,modern,
command & conquer: tiberian sun,7.9,1999,North America,PC,strategy,sci-fi,electronic arts
command & conquer: tiberian sun,7.9,1999,Europe,PC,strategy,sci-fi,electronic arts
conker's bad fur day,9.3,2001,Europe,Nintendo 64,platformer,,thq
conker's bad fur day,9.3,2001,North America,Nintendo 64,platformer,,thq
conker's bad fur day,9.3,2001,Australia,Nintendo 64,platformer,,thq
conquest earth,3.7,1997,North America,PC,strategy,,
conquest of the new world,8.5,1996,North America,Macintosh,strategy,,
conquest of the new world,8.5,1996,South America,PC,strategy,,
conquest of the new world,8.5,1996,Europe,PC,strategy,,
conquest of the new world,8.5,1996,North America,Linux,strategy,,
conquest of the new world deluxe edition,7.8,1996,North America,PC,strategy,,
contender,6.6,1998,North America,PlayStation,sports,,
contra: legacy of war,6.0,1996,Europe,PlayStation,shooter,sci-fi,konami
contra: legacy of war,6.0,1996,North America,PlayStation,shooter,sci-fi,konami
contra: legacy of war,6.0,1996,North America,Saturn,shooter,sci-fi,konami
cool boarders,7.4,1997,Japan,PlayStation,sports,,
cool boarders,7.4,1997,Europe,PlayStation,sports,,
cool boarders,7.4,1997,North America,PlayStation,sports,,
cool boarders 2,6.5,1997,Europe,PlayStation,sports,,
cool boarders 2,6.5,1997,North America,PlayStation,sports,,
mario pinball land,7.5,2004,North America,Game Boy Advance,,,nintendo
mario pinball land,7.5,2004,Australia,Game Boy Advance,,,nintendo
nicktoons unite!,5.6,2005,North America,GameCube,platformer,,thq
nicktoons unite!,5.6,2005,North America,PlayStation 2,platformer,,thq
nicktoons unite!,5.6,2005,North America,Game Boy Advance,platformer,,thq
nicktoons unite!,5.6,2005,North America,DS,platformer,,thq
rocky: legends,6.8,2004,North America,Xbox,sports,,ubisoft
rocky: legends,6.8,2004,Europe,PlayStation 2,sports,,ubisoft
rocky: legends,6.8,2004,North America,PlayStation 2,sports,,ubisoft
project: snowblind,8.3,2005,Europe,PlayStation 2,shooter,sci-fi,
project: snowblind,8.3,2005,North America,PlayStation 2,shooter,sci-fi,
project: snowblind,8.3,2005,North America,Xbox,shooter,sci-fi,
project: snowblind,8.3,2005,Europe,Xbox,shooter,sci-fi,
project: snowblind,8.3,2005,North America,PC,shooter,sci-fi,
project: snowblind,8.3,2005,Europe,PC,shooter,sci-fi,
project: snowblind,8.3,2005,Australia,PlayStation 2,shooter,sci-fi,
tomb raider: legend,7.8,2006,North America,PlayStation 2,adventure,modern,square enix
tomb raider: legend,7.8,2006,Europe,PlayStation 2,adventure,modern,square enix
tomb raider: legend,7.8,2006,Japan,PlayStation 2,adventure,modern,square enix
tomb raider: legend,7.8,2006,Australia,PlayStation 2,adventure,modern,square enix
tomb raider: legend,7.8,2006,North America,PC,adventure,modern,square enix
tomb raider: legend,7.8,2006,Europe,PC,adventure,modern,square enix
tomb raider: legend,7.8,2006,North America,PSP,adventure,modern,square enix
tomb raider: legend,7.8,2006,Europe,PSP,adventure,modern,square enix
tomb raider: legend,7.8,2006,Japan,PSP,adventure,modern,square enix
tomb raider: legend,7.8,2006,Australia,PSP,adventure,modern,square enix
tomb raider: legend,7.8,2006,North America,Xbox 360,adventure,modern,square enix
tomb raider: legend,7.8,2006,Japan,Xbox 360,adventure,modern,square enix
tomb raider: legend,7.8,2006,Europe,Xbox 360,adventure,modern,square enix
tomb raider: legend,7.8,2006,North America,Xbox,adventure,modern,square enix
tomb raider: legend,7.8,2006,Europe,Xbox,adventure,modern,square enix
tomb raider: legend,7.8,2006,North America,GameCube,adventure,modern,square enix
tomb raider: legend,7.8,2006,Europe,GameCube,adventure,modern,square enix
tomb raider: legend,7.8,2006,North America,DS,adventure,modern,square enix
tomb raider: legend,7.8,2006,Europe,DS,adventure,modern,square enix
tomb raider: legend,7.8,2006,Australia,DS,adventure,modern,square enix
tomb raider: legend,7.8,2006,North America,Mobile,adventure,modern,square enix
tomb raider: legend,7.8,2006,Australia,Xbox 360,adventure,modern,square enix
street fighter anniversary collection,8.1,2004,North America,PlayStation 2,,,capcom
street fighter anniversary collection,8.1,2004,Korea,PlayStation 2,,,capcom
street fighter anniversary collection,8.1,2004,North America,Xbox,,,capcom
street fighter anniversary collection,8.1,2004,Japan,Xbox,,,capcom
street fighter anniversary collection,8.1,2004,Europe,Xbox,,,capcom
street fighter anniversary collection,8.1,2004,Australia,Xbox,,,capcom
under the skin,6.1,2004,North America,PlayStation 2,adventure,sci-fi,capcom
under the skin,6.1,2004,Europe,PlayStation 2,adventure,sci-fi,capcom
under the skin,6.1,2004,Australia,PlayStation 2,adventure,sci-fi,capcom
tom clancy's rainbow six 3: black arrow,8.5,2004,Europe,Xbox,shooter,modern,ubisoft
tom clancy's rainbow six 3: black arrow,8.5,2004,North America,Xbox,shooter,modern,ubisoft
tom clancy's rainbow six 3: black arrow,8.5,2004,Japan,Xbox,shooter,modern,ubisoft
tom clancy's ghost recon 2,8.5,2004,North America,PlayStation 2,shooter,modern,ubisoft
tom clancy's ghost recon 2,8.5,2004,Europe,PlayStation 2,shooter,modern,ubisoft
tom clancy's ghost recon 2,8.5,2004,Japan,PlayStation 2,shooter,modern,ubisoft
tom clancy's ghost recon 2,8.5,2004,North America,Xbox,shooter,modern,ubisoft
tom clancy's ghost recon 2,8.5,2004,Europe,Xbox,shooter,modern,ubisoft
tom clancy's ghost recon 2,8.5,2004,North America,GameCube,shooter,modern,ubisoft
tom clancy's ghost recon 2,8.5,2004,Europe,GameCube,shooter,modern,ubisoft
tom clancy's ghost recon 2,8.5,2004,North America,PC,shooter,modern,ubisoft
tom clancy's ghost recon 2,8.5,2004,Europe,PC,shooter,modern,ubisoft
ty the tasmanian tiger 2: bush rescue,7.0,2004,North America,PlayStation 2,platformer,,
ty the tasmanian tiger 2: bush rescue,7.0,2004,Europe,PlayStation 2,platformer,,
ty the tasmanian tiger 2: bush rescue,7.0,2004,North America,Xbox,platformer,,
ty the tasmanian tiger 2: bush rescue,7.0,2004,Europe,Xbox,platformer,,
ty the tasmanian tiger 2: bush rescue,7.0,2004,North America,GameCube,platformer,,
ty the tasmanian tiger 2: bush rescue,7.0,2004,Europe,GameCube,platformer,,
ty the tasmanian tiger 2: bush rescue,7.0,2004,North America,Game Boy Advance,platformer,,
ty the tasmanian tiger 2: bush rescue,7.0,2004,Europe,Game Boy Advance,platformer,,
ty the tasmanian tiger 2: bush rescue,7.0,2004,North America,PC,platformer,,
brothers in arms: road to hill 30,9.2,2005,North America,PC,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,Europe,PC,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,Japan,PC,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,Europe,Xbox,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,North America,Xbox,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,Japan,Xbox,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,North America,PlayStation 2,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,Japan,PlayStation 2,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,Europe,PlayStation 2,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,North America,Macintosh,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,Europe,Wii,shooter,historic,ubisoft
brothers in arms: road to hill 30,9.2,2005,Australia,Wii,shooter,historic,ubisoft
resident evil outbreak file #2,6.6,2005,North America,PlayStation 2,adventure,horror,capcom
resident evil outbreak file #2,6.6,2005,Europe,PlayStation 2,adventure,horror,capcom
resident evil outbreak file #2,6.6,2005,Australia,PlayStation 2,adventure,horror,capcom
final fantasy i & ii: dawn of souls,7.2,2004,North America,Game Boy Advance,,,nintendo
final fantasy i & ii: dawn of souls,7.2,2004,Europe,Game Boy Advance,,,nintendo
final fantasy i & ii: dawn of souls,7.2,2004,Australia,Game Boy Advance,,,nintendo
summon night: swordcraft story 2,7.3,2006,North America,Game Boy Advance,role-playing,,
felix frenzy,3.1,2003,North America,Mobile,puzzle,,
groove fever,6.4,2004,North America,Mobile,music/rhythm,,
tomb raider: the osiris codex,8.4,2003,North America,Mobile,adventure,modern,
tomb raider: the osiris codex,8.4,2003,Europe,Mobile,adventure,modern,
fox sports track and field '04,6.2,2004,North America,Mobile,sports,,
dragon fire 2,9.1,2004,North America,Mobile,shooter,fantasy,
trivial pursuit,7.7,2009,North America,Arcade Games,,,
trivial pursuit,7.7,2009,Europe,Sega Master System,,,
trivial pursuit,7.7,2009,Europe,Commodore 64,,,
trivial pursuit,7.7,2009,North America,Commodore 64,,,
trivial pursuit,7.7,2009,North America,Sega CD,,,
trivial pursuit,7.7,2009,Europe,Amiga CD32,,,
trivial pursuit,7.7,2009,North America,Mobile,,,
cool boarders 3,4.9,1998,Europe,PlayStation,sports,,
cool boarders 3,4.9,1998,Japan,PlayStation,sports,,
cool boarders 3,4.9,1998,North America,PlayStation,sports,,
countdown vampires,3.3,2000,Japan,PlayStation,adventure,horror,
countdown vampires,3.3,2000,North America,PlayStation,adventure,horror,
courier crisis,2.3,1997,Europe,PlayStation,arcade,,
courier crisis,2.3,1997,Japan,PlayStation,arcade,,
courier crisis,2.3,1997,North America,PlayStation,arcade,,
courier crisis,2.3,1997,Japan,Saturn,arcade,,
courier crisis,2.3,1997,North America,Saturn,arcade,,
courier crisis,2.3,1997,Europe,Saturn,arcade,,
crash bandicoot,6.8,1996,Europe,PlayStation,platformer,,
crash bandicoot,6.8,1996,Japan,PlayStation,platformer,,
crash bandicoot,6.8,1996,North America,PlayStation,platformer,,
crash bandicoot,6.8,1996,North America,Mobile,platformer,,
crash bandicoot 2: cortex strikes back,8.6,1997,North America,PlayStation,platformer,,
crash bandicoot 2: cortex strikes back,8.6,1997,Europe,PlayStation,platformer,,
crash bandicoot 3: warped,8.9,1998,North America,PlayStation,platformer,,
crash bandicoot 3: warped,8.9,1998,Europe,PlayStation,platformer,,
crash team racing,8.4,1999,North America,PlayStation,arcade,,
crash team racing,8.4,1999,Europe,PlayStation,arcade,,
crash team racing,8.4,1999,Australia,PlayStation,arcade,,
ikari warriors,8.1,1986,Europe,Commodore 64,shooter,,
ikari warriors,8.1,1986,North America,Commodore 64,shooter,,
ikari warriors,8.1,1986,North America,Arcade Games,shooter,,
ikari warriors,8.1,1986,Europe,Amiga,shooter,,
ikari warriors,8.1,1986,Europe,Amstrad CPC,shooter,,
ikari warriors,8.1,1986,Europe,Atari ST,shooter,,
ikari warriors,8.1,1986,Europe,Sinclair ZX81/Spectrum,shooter,,
ikari warriors,8.1,1986,North America,Atari 2600,shooter,,
ikari warriors,8.1,1986,North America,Atari 7800,shooter,,
